,faculty_name,publications,adjusted,university_name,faculty_home_page,dblp,faculty_areaname
5,Chengyu Song,25.0,4.4,Univ of California  Riverside,https://www.cs.ucr.edu/~csong,https://dblp.org/pers/hd/s/Song:Chengyu,security
6,Sheldon XD Tan,23.0,5.9,Univ of California  Riverside,http://www.ee.ucr.edu/~stan,https://dblp.org/pers/hd/t/Tan:Sheldon_X%3D%3DD%3D,eda
7,Zizhong Chen,20.0,4.0,Univ of California  Riverside,http://www.cs.ucr.edu/~chen,https://dblp.org/pers/hd/c/Chen:Zizhong,hpc
8,Rajiv Gupta,17.0,5.1,Univ of California  Riverside,http://www.cs.ucr.edu/~gupta,https://dblp.org/pers/hd/g/Gupta_0001:Rajiv,hpc
8,Rajiv Gupta,17.0,5.1,Univ of California  Riverside,http://www.cs.ucr.edu/~gupta,https://dblp.org/pers/hd/g/Gupta_0001:Rajiv,arch
9,Srikanth V Krishnamurthy,17.0,3.0,Univ of California  Riverside,http://www.cs.ucr.edu/~krish,https://dblp.org/pers/hd/k/Krishnamurthy:Srikanth_V%3D,security
10,Hyoseung Kim,16.0,4.6,Univ of California  Riverside,http://www.ece.ucr.edu/~hyoseung,https://dblp.org/pers/hd/k/Kim_0001:Hyoseung,embedded
11,Heng Yin,16.0,3.9,Univ of California  Riverside,http://www.cs.ucr.edu/~heng,https://dblp.org/pers/hd/y/Yin:Heng,security
12,Shaolei Ren,14.0,4.9,Univ of California  Riverside,http://www.ece.ucr.edu/~sren,https://dblp.org/pers/hd/r/Ren:Shaolei,metrics
12,Shaolei Ren,14.0,4.9,Univ of California  Riverside,http://www.ece.ucr.edu/~sren,https://dblp.org/pers/hd/r/Ren:Shaolei,eda
13,Manu Sridharan,13.0,3.3,Univ of California  Riverside,https://manu.sridharan.net,https://dblp.org/pers/hd/s/Sridharan:Manu,se
13,Manu Sridharan,13.0,3.3,Univ of California  Riverside,https://manu.sridharan.net,https://dblp.org/pers/hd/s/Sridharan:Manu,pl
14,Zhijia Zhao,12.0,4.1,Univ of California  Riverside,http://www.cs.ucr.edu/~zhijia,https://dblp.org/pers/hd/z/Zhao_0001:Zhijia,arch
15,Konstantinos Karydis,12.0,4.1,Univ of California  Riverside,https://sites.google.com/site/kkaryd,https://dblp.org/pers/hd/k/Karydis:Konstantinos,robotics
16,Samet Oymak,12.0,4.0,Univ of California  Riverside,http://www.sametoymak.com,https://dblp.org/pers/hd/o/Oymak:Samet,ml
17,Daniel Wong,11.0,3.3,Univ of California  Riverside,http://www.danielwong.org,https://dblp.org/pers/hd/w/Wong_0001:Daniel,arch
18,HungWei Tseng,11.0,3.1,Univ of California  Riverside,https://intra.engr.ucr.edu/~htseng,https://dblp.org/pers/hd/t/Tseng_0001:Hung%3DWei,arch
19,Yue Dong,10.0,2.4,Univ of California  Riverside,https://yuedongcs.github.io,https://dblp.org/pers/hd/d/Dong_0002:Yue,nlp
20,Muhammad Salman Asif,10.0,2.0,Univ of California  Riverside,http://www.ece.ucr.edu/~sasif,https://dblp.org/pers/hd/a/Asif:Muhammad_Salman,vision
21,Philip Brisk,9.0,2.7,Univ of California  Riverside,http://www1.cs.ucr.edu/faculty/philip,https://dblp.org/pers/hd/b/Brisk:Philip,eda
22,Elaheh Sadredini,8.0,1.5,Univ of California  Riverside,https://www.cs.ucr.edu/~elaheh,https://dblp.org/pers/hd/s/Sadredini:Elaheh,arch
22,Elaheh Sadredini,8.0,1.5,Univ of California  Riverside,https://www.cs.ucr.edu/~elaheh,https://dblp.org/pers/hd/s/Sadredini:Elaheh,eda
23,Yan Gu,7.0,1.7,Univ of California  Riverside,https://people.csail.mit.edu/guyan,https://dblp.org/pers/hd/g/Gu_0001:Yan,db
24,Mohsen Lesani,7.0,2.3,Univ of California  Riverside,http://www.cs.ucr.edu/%257Elesani,https://dblp.org/pers/hd/l/Lesani:Mohsen,pl
24,Mohsen Lesani,7.0,2.3,Univ of California  Riverside,http://www.cs.ucr.edu/%257Elesani,https://dblp.org/pers/hd/l/Lesani:Mohsen,logic
25,K K Ramakrishnan,7.0,1.7,Univ of California  Riverside,http://www.cs.ucr.edu/~kk,https://dblp.org/pers/hd/r/Ramakrishnan:K%3D_K%3D,networks
26,Vassilis J Tsotras,7.0,1.7,Univ of California  Riverside,http://www.cs.ucr.edu/~tsotras,https://dblp.org/pers/hd/t/Tsotras:Vassilis_J%3D,db
27,Tao Jiang,6.0,1.6,Univ of California  Riverside,http://www.cs.ucr.edu/~jiang,https://dblp.org/pers/hd/j/Jiang_0001:Tao,comp
27,Tao Jiang,6.0,1.6,Univ of California  Riverside,http://www.cs.ucr.edu/~jiang,https://dblp.org/pers/hd/j/Jiang_0001:Tao,bio
28,Qian Zhang,6.0,1.5,Univ of California  Riverside,https://www.cs.ucr.edu/~qzhang,https://dblp.org/pers/hd/z/Zhang_0020:Qian,eda
28,Qian Zhang,6.0,1.5,Univ of California  Riverside,https://www.cs.ucr.edu/~qzhang,https://dblp.org/pers/hd/z/Zhang_0020:Qian,se
29,Bir Bhanu,6.0,1.3,Univ of California  Riverside,http://vislab.ucr.edu/PEOPLE/BIR_BHANU,https://dblp.org/pers/hd/b/Bhanu:Bir,vision
30,Michalis Faloutsos,6.0,1.7,Univ of California  Riverside,http://www.cs.ucr.edu/~michalis,https://dblp.org/pers/hd/f/Faloutsos:Michalis,web
30,Michalis Faloutsos,6.0,1.7,Univ of California  Riverside,http://www.cs.ucr.edu/~michalis,https://dblp.org/pers/hd/f/Faloutsos:Michalis,ir
31,Vagelis Hristidis,6.0,1.7,Univ of California  Riverside,http://www.cs.ucr.edu/~vagelis,https://dblp.org/pers/hd/h/Hristidis:Vagelis,db
32,Silas Richelson,6.0,1.8,Univ of California  Riverside,http://people.csail.mit.edu/sirichel,https://dblp.org/pers/hd/r/Richelson:Silas,theory
32,Silas Richelson,6.0,1.8,Univ of California  Riverside,http://people.csail.mit.edu/sirichel,https://dblp.org/pers/hd/r/Richelson:Silas,security
33,Amey Bhangale,5.0,1.6,Univ of California  Riverside,https://sites.google.com/view/amey-bhangale/home,https://dblp.org/pers/hd/b/Bhangale:Amey,theory
34,Ahmed Eldawy,5.0,1.3,Univ of California  Riverside,http://www-users.cs.umn.edu/~eldawy,https://dblp.org/pers/hd/e/Eldawy:Ahmed,db
35,Stefano Lonardi,5.0,1.4,Univ of California  Riverside,http://www.cs.ucr.edu/~stelo,https://dblp.org/pers/hd/l/Lonardi:Stefano,comp
35,Stefano Lonardi,5.0,1.4,Univ of California  Riverside,http://www.cs.ucr.edu/~stelo,https://dblp.org/pers/hd/l/Lonardi:Stefano,bio
36,Christian R Shelton,5.0,2.1,Univ of California  Riverside,http://www.cs.ucr.edu/~cshelton,https://dblp.org/pers/hd/s/Shelton:Christian_R%3D,ml
37,Craig A Schroeder,4.0,0.7,Univ of California  Riverside,http://www.cs.ucr.edu/~craigs,https://dblp.org/pers/hd/s/Schroeder:Craig_A%3D,graphics
38,Neal E Young,4.0,1.3,Univ of California  Riverside,http://www.cs.ucr.edu/~neal,https://dblp.org/pers/hd/y/Young:Neal_E%3D,theory
39,Jiasi Chen,3.0,0.6,Univ of California  Riverside,http://www.cs.ucr.edu/~jiasi,https://dblp.org/pers/hd/c/Chen:Jiasi,mobile
40,Eamonn J Keogh,3.0,1.1,Univ of California  Riverside,http://www.cs.ucr.edu/~eamonn,https://dblp.org/pers/hd/k/Keogh:Eamonn_J%3D,db
41,Walid A Najjar,3.0,1.2,Univ of California  Riverside,http://www.cs.ucr.edu/~najjar,https://dblp.org/pers/hd/n/Najjar:Walid_A%3D,eda
42,Evangelos E Papalexakis,3.0,0.9,Univ of California  Riverside,https://www.cs.cmu.edu/~epapalex,https://dblp.org/pers/hd/p/Papalexakis:Evangelos_E%3D,nlp
43,Yihan Sun 0001,2.0,0.5,Univ of California  Riverside,https://www.cs.cmu.edu/~yihans,https://dblp.org/pers/hd/s/Sun_0001:Yihan,unknown
44,Marek Chrobak,2.0,0.4,Univ of California  Riverside,http://www.cs.ucr.edu/~marek,https://dblp.org/pers/hd/c/Chrobak:Marek,theory
45,Tamar Shinar,2.0,0.5,Univ of California  Riverside,http://www.cs.ucr.edu/~shinar,https://dblp.org/pers/hd/s/Shinar:Tamar,graphics
46,Amr Magdy 0001,1.0,0.3,Univ of California  Riverside,http://www.cs.ucr.edu/~eldawy,https://dblp.org/pers/hd/m/Magdy_0001:Amr,unknown
47,Frank Vahid,1.0,0.3,Univ of California  Riverside,http://www.cs.ucr.edu/~vahid,https://dblp.org/pers/hd/v/Vahid:Frank,unknown
0,Zhaoran Wang,77.0,18.5,Northwestern University,https://www.princeton.edu/~zhaoran,https://dblp.org/pers/hd/w/Wang:Zhaoran,ml
1,Xinyu Xing,40.0,8.0,Northwestern University,http://xinyuxing.org,https://dblp.org/pers/hd/x/Xing:Xinyu,security
2,Han Liu,37.0,11.3,Northwestern University,https://www.mccormick.northwestern.edu/research-faculty/directory/profiles/liu-han.html,https://dblp.org/pers/hd/l/Liu_0001:Han,ml
3,Qi Zhu,36.0,7.7,Northwestern University,http://eecs.northwestern.edu/~qzhu,https://dblp.org/pers/hd/z/Zhu_0002:Qi,eda
4,Xiao Wang,30.0,6.7,Northwestern University,http://eecs.northwestern.edu/~wangxiao,https://dblp.org/pers/hd/w/Wang_0012:Xiao,security
5,Jessica Hullman,30.0,8.8,Northwestern University,http://faculty.washington.edu/jhullman,https://dblp.org/pers/hd/h/Hullman:Jessica,hci
5,Jessica Hullman,30.0,8.8,Northwestern University,http://faculty.washington.edu/jhullman,https://dblp.org/pers/hd/h/Hullman:Jessica,visualization
6,Matthew Kay,22.0,6.1,Northwestern University,http://www.mjskay.com,https://dblp.org/pers/hd/k/Kay_0001:Matthew,hci
7,Jason D Hartline,22.0,7.5,Northwestern University,https://sites.northwestern.edu/hartline,https://dblp.org/pers/hd/h/Hartline:Jason_D%3D,theory
8,Doug Downey,21.0,5.9,Northwestern University,http://www.cs.northwestern.edu/~ddowney,https://dblp.org/pers/hd/d/Downey:Doug,nlp
9,Konstantin Makarychev,20.0,6.5,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/makarychev-konstantin.html,https://dblp.org/pers/hd/m/Makarychev:Konstantin,theory
9,Konstantin Makarychev,20.0,6.5,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/makarychev-konstantin.html,https://dblp.org/pers/hd/m/Makarychev:Konstantin,ml
10,Brent J Hecht,19.0,4.0,Northwestern University,http://www.brenthecht.com,https://dblp.org/pers/hd/h/Hecht:Brent_J%3D,hci
11,Josiah D Hester,19.0,4.5,Northwestern University,http://josiahhester.com/cv,https://dblp.org/pers/hd/h/Hester:Josiah_D%3D,mobile
11,Josiah D Hester,19.0,4.5,Northwestern University,http://josiahhester.com/cv,https://dblp.org/pers/hd/h/Hester:Josiah_D%3D,hci
12,Kenneth D Forbus,18.0,6.8,Northwestern University,http://www.cs.northwestern.edu/~forbus,https://dblp.org/pers/hd/f/Forbus:Kenneth_D%3D,ai
13,Aravindan Vijayaraghavan,18.0,5.7,Northwestern University,http://www.eecs.northwestern.edu/~aravindv,https://dblp.org/pers/hd/v/Vijayaraghavan:Aravindan,theory
14,Peter A Dinda,16.0,3.5,Northwestern University,http://www.cs.northwestern.edu/~pdinda,https://dblp.org/pers/hd/d/Dinda:Peter_A%3D,hpc
15,Fabin E Bustamante,14.0,3.6,Northwestern University,http://www.cs.northwestern.edu/~fabianb,https://dblp.org/pers/hd/b/Bustamante:Fabi%3Daacute%3Dn_E%3D,metrics
16,Simone Campanoni,14.0,2.6,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/campanoni-simone.html,https://dblp.org/pers/hd/c/Campanoni:Simone,arch
16,Simone Campanoni,14.0,2.6,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/campanoni-simone.html,https://dblp.org/pers/hd/c/Campanoni:Simone,pl
16,Simone Campanoni,14.0,2.6,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/campanoni-simone.html,https://dblp.org/pers/hd/c/Campanoni:Simone,eda
17,Michael Rubenstein,13.0,4.6,Northwestern University,http://users.eecs.northwestern.edu/~mrubenst,https://dblp.org/pers/hd/r/Rubenstein:Michael,robotics
18,Darren Gergle,12.0,3.8,Northwestern University,http://dgergle.soc.northwestern.edu,https://dblp.org/pers/hd/g/Gergle:Darren,hci
19,Brenna D Argall,11.0,4.2,Northwestern University,http://www.eecs.northwestern.edu/~argall,https://dblp.org/pers/hd/a/Argall:Brenna_D%3D,robotics
20,Michael S Horn,11.0,2.4,Northwestern University,http://tidal.northwestern.edu,https://dblp.org/pers/hd/h/Horn:Michael_S%3D,hci
21,Haoqi Zhang,11.0,3.1,Northwestern University,http://eecs.northwestern.edu/~hq,https://dblp.org/pers/hd/z/Zhang:Haoqi,hci
22,Yan Chen,9.0,1.4,Northwestern University,http://www.cs.northwestern.edu/~ychen,https://dblp.org/pers/hd/c/Chen_0004:Yan,security
23,Nikos Hardavellas,9.0,1.5,Northwestern University,http://www.eecs.northwestern.edu/~hardav,https://dblp.org/pers/hd/h/Hardavellas:Nikos,arch
23,Nikos Hardavellas,9.0,1.5,Northwestern University,http://www.eecs.northwestern.edu/~hardav,https://dblp.org/pers/hd/h/Hardavellas:Nikos,hpc
23,Nikos Hardavellas,9.0,1.5,Northwestern University,http://www.eecs.northwestern.edu/~hardav,https://dblp.org/pers/hd/h/Hardavellas:Nikos,pl
24,Hai Zhou,9.0,2.8,Northwestern University,http://www.eecs.northwestern.edu/~haizhou,https://dblp.org/pers/hd/z/Zhou:Hai,eda
25,Jie Gu,8.0,2.2,Northwestern University,http://users.eecs.northwestern.edu/~jgu,https://dblp.org/pers/hd/g/Gu_0001:Jie,eda
26,Alok N Choudhary,8.0,1.5,Northwestern University,http://www.eecs.northwestern.edu/~choudhar,https://dblp.org/pers/hd/c/Choudhary:Alok_N%3D,hpc
26,Alok N Choudhary,8.0,1.5,Northwestern University,http://www.eecs.northwestern.edu/~choudhar,https://dblp.org/pers/hd/c/Choudhary:Alok_N%3D,vision
27,Nabil Alshurafa,7.0,1.0,Northwestern University,http://www.nalshurafa.com,https://dblp.org/pers/hd/a/Alshurafa:Nabil,hci
28,Jennie Rogers,7.0,1.6,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/duggan-jennie.html,https://dblp.org/pers/hd/r/Rogers:Jennie,db
29,Samir Khuller,6.0,1.4,Northwestern University,https://www.cs.umd.edu/people/samirk,https://dblp.org/pers/hd/k/Khuller:Samir,theory
29,Samir Khuller,6.0,1.4,Northwestern University,https://www.cs.umd.edu/people/samirk,https://dblp.org/pers/hd/k/Khuller:Samir,ml
30,Eleanor ORourke,6.0,1.2,Northwestern University,http://www.eleanorourke.com,https://dblp.org/pers/hd/o/O=Rourke:Eleanor,hci
31,Christos Dimoulas,5.0,1.1,Northwestern University,http://users.eecs.northwestern.edu/~chrdimo,https://dblp.org/pers/hd/d/Dimoulas:Christos,pl
32,Russ Joseph,5.0,1.4,Northwestern University,http://www.ece.northwestern.edu/~rjoseph,https://dblp.org/pers/hd/j/Joseph:Russ,eda
32,Russ Joseph,5.0,1.4,Northwestern University,http://www.ece.northwestern.edu/~rjoseph,https://dblp.org/pers/hd/j/Joseph:Russ,arch
33,Lawrence Birnbaum,3.0,0.7,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/birnbaum-larry.html,https://dblp.org/pers/hd/b/Birnbaum:Lawrence,nlp
34,Robert Bruce Findler,3.0,0.6,Northwestern University,https://www.eecs.northwestern.edu/~robby,https://dblp.org/pers/hd/f/Findler:Robert_Bruce,pl
35,Aggelos K Katsaggelos,3.0,0.6,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/katsaggelos-aggelos.html,https://dblp.org/pers/hd/k/Katsaggelos:Aggelos_K%3D,vision
36,Aleksandar Kuzmanovic,3.0,0.7,Northwestern University,http://www.cs.northwestern.edu/~akuzma,https://dblp.org/pers/hd/k/Kuzmanovic:Aleksandar,unknown
37,Gokhan Memik,3.0,1.2,Northwestern University,http://www.ece.northwestern.edu/~memik,https://dblp.org/pers/hd/m/Memik:Gokhan,unknown
38,Randall Berry,2.0,0.5,Northwestern University,http://www.ece.northwestern.edu/~rberry,https://dblp.org/pers/hd/b/Berry:Randall,unknown
39,Oliver Cossairt,2.0,0.4,Northwestern University,http://compphotolab.northwestern.edu,https://dblp.org/pers/hd/c/Cossairt:Oliver,vision
40,Maia L Jacobs,2.0,0.5,Northwestern University,http://maiajacobs.com,https://dblp.org/pers/hd/j/Jacobs:Maia_L%3D,hci
41,Seda Ogrenci Memik,2.0,0.4,Northwestern University,http://users.eecs.northwestern.edu/~seda,https://dblp.org/pers/hd/m/Memik:Seda_Ogrenci,eda
42,Bryan Pardo,1.0,0.2,Northwestern University,http://www.cs.northwestern.edu/~pardo,https://dblp.org/pers/hd/p/Pardo:Bryan,unknown
0,Zhiqiang Lin,41.0,10.5,Ohio State University,http://web.cse.ohio-state.edu/~lin.3021,https://dblp.org/pers/hd/l/Lin:Zhiqiang,security
